name,folder,video_seq,traction,x_torse,y_torse,x_barre,y_barre,phase
im_1520,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
téléchargement (21),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_418,images5,16,1,0.4810934445955079,0.4302410001601606,0.48754231857261476,0.23821022509401477,validation
im_1204,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_4137,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_289,images1,1,1,0.4321705426356589,0.6375968992248062,0.42248062015503873,0.31201550387596905,validation
im_3780,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_261,images2,10,1,0.4899125162350679,0.5102893483343459,0.5040798515530268,0.16429298981244397,testing
im_3254,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (24),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_127,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (89),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (11),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_526,images1,2,1,0.38962058135557,0.6119628780181822,0.42815331395279566,0.30299886977847756,validation
im_3578,images1,7,1,0.4842347216128453,0.1522952195098323,0.4954279310158174,0.06991431589162604,validation
im_214,images4,15,1,0.476672093813739,0.26101748981262246,0.4761671061015167,0.23599679825414757,validation
im_215,images10,23,1,0.0,0.0,0.0,0.0,validation
im_141,images9,22,1,0.0,0.0,0.0,0.0,validation
im_660,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_3606,images1,7,1,0.48966216545306235,0.27534138726179186,0.5005846012833943,0.07469814674190979,validation
im_476,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (9),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (14),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_695,images2,12,1,0.49957688630604385,0.3739055211292274,0.5120103761762219,0.15872145921927022,testing
images (35),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_143,images1,1,1,0.43474109674309586,0.6510369880875254,0.4294107335369387,0.3115424721331262,validation
images (21),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3283,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_216,images11,24,1,0.0,0.0,0.0,0.0,validation
im_368,images12,25,1,0.0,0.0,0.0,0.0,validation
im_1043,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_486,images4,15,1,0.4674615963622052,0.48923822362996516,0.4843952597909026,0.23609387260017023,validation
im_574,images2,12,1,0.5004427843679444,0.252461934962945,0.5076683429721857,0.16082589501076144,testing
im_354,images2,10,1,0.5135397987986307,0.28319965936321917,0.5109542903270083,0.16993690647278867,testing
images (58),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_2557,images1,6,0,0.0,0.0,0.0,0.0,validation
im_62,images10,23,1,0.0,0.0,0.0,0.0,validation
im_248,images4,15,1,0.47228519997481133,0.2664490704310701,0.47907575532222246,0.24540470336134199,validation
im_398,images11,24,1,0.0,0.0,0.0,0.0,validation
images,pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1702,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_1415,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_553,images11,24,1,0.0,0.0,0.0,0.0,validation
im_209,images3,14,1,0.4809460592554761,0.5633892670986853,0.4843735775679317,0.24258603947679683,validation
im_493,images2,12,1,0.5072573421128344,0.5252509015061205,0.5149874484086154,0.164405988382245,testing
im_1862,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (63),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (3),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_317,images4,15,1,0.4691503904780748,0.48629743631122047,0.4827217205394398,0.2383194112244527,validation
im_312,images4,15,1,0.46825202654136655,0.4678573535432601,0.48230927437178833,0.23890261121007839,validation
im_343,images8,19,1,0.49157642298682275,0.1889919332778107,0.4736016472099695,0.1585621702514345,validation
images (20),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_4141,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (10),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_484,images2,11,0,0.0,0.0,0.0,0.0,testing
images (5),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_149,images5,16,1,0.483765541247828,0.4779568787169135,0.4852103243788611,0.24259704560278864,validation
im_383,images2,10,1,0.5002125319947047,0.5265375915171394,0.510928797716166,0.16294799765614865,testing
im_37,images4,15,1,0.47638849014959767,0.2640012409536265,0.4703081959000944,0.23954243605034395,validation
im_1925,images1,6,0,0.0,0.0,0.0,0.0,validation
im_332,images3,14,1,0.47835727033928244,0.3607450623542954,0.4883781521905587,0.23834722397885577,validation
im_3358,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_203,images2,10,1,0.5093006962455722,0.3246634237590281,0.5146652987089823,0.17216164778065807,testing
im_2407,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_104,images1,1,1,0.4397463104681012,0.6150308719818189,0.42954244164278016,0.3092470357944756,validation
im_1527,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
téléchargement (25),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3357,images1,7,1,0.5038759689922482,0.4108527131782947,0.4980620155038761,0.07170542635658916,validation
im_75,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_409,images2,10,1,0.504454633638341,0.5187982815473269,0.504604099581763,0.16074402971511131,testing
im_4056,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_433,images2,11,0,0.0,0.0,0.0,0.0,testing
im_2086,images1,6,0,0.0,0.0,0.0,0.0,validation
im_256,images5,16,1,0.4883720930232558,0.4186046511627908,0.4883720930232558,0.2364341085271318,validation
im_141,images5,16,1,0.48238738735632436,0.47252756548682107,0.48782058769942604,0.24498197486989462,validation
im_363,images2,10,1,0.5003489970070039,0.427210277530371,0.5118645223736497,0.16196486448894717,testing
im_1200,images1,3,1,0.37852521243846876,0.6495067127726382,0.4215952679674864,0.30146807370033607,validation
images (106),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
téléchargement (10),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_497,images1,2,1,0.4041034030678619,0.6919888627585218,0.4317713932942383,0.3101466835221091,validation
im_403,images2,10,1,0.5072653428920126,0.5235068275800655,0.5101287492500843,0.1603453934072725,testing
im_104,images2,10,1,0.5037722894818082,0.40835706118756016,0.5153126947095196,0.17081435471058362,testing
im_3986,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (2),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_118,images12,25,1,0.0,0.0,0.0,0.0,validation
téléchargement (15),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_360,images4,15,1,0.4685348572329747,0.6013137112714739,0.4806838043207168,0.2385652340027125,validation
im_409,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_1554,images1,5,1,0.5000880696534666,0.18888859175913436,0.5062593950193621,0.08021152082821953,validation
im_421,images13,26,1,0.0,0.0,0.0,0.0,validation
im_647,images2,12,1,0.5053228644133761,0.3832862679905705,0.5103928851361905,0.16045611187350356,testing
im_408,images8,19,1,0.47521602168014937,0.27201654828237753,0.47054813395452233,0.15229532653922725,validation
im_813,images1,2,1,0.36437041833140016,0.647277418839606,0.43152650488499167,0.3083060149945964,validation
im_203,images13,26,1,0.0,0.0,0.0,0.0,validation
im_112,images2,10,1,0.5046328818609811,0.30922744030664456,0.5118225005642256,0.16761997880959698,testing
im_1561,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_343,images11,24,1,0.0,0.0,0.0,0.0,validation
im_87,images3,14,1,0.485029575730043,0.412748548958951,0.4859255034201668,0.24180021212362893,validation
images (99),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images,pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_610,images1,2,1,0.3940627194489319,0.652977468296665,0.43067457836602824,0.3130069549710015,validation
im_189,images1,1,1,0.4206400134522204,0.6818644975905077,0.4283225291125081,0.31201036475477895,validation
im_2864,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_118,images2,10,1,0.5089109466444558,0.24671591115507147,0.5048078930887813,0.16463078366133346,testing
im_162,images7,18,1,0.4539062559306053,0.22389859674774015,0.4690710880572504,0.14945316563485167,validation
images (73),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_170,images9,22,1,0.0,0.0,0.0,0.0,validation
images (30),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (98),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_239,images7,18,1,0.45852757656978815,0.29593482303101115,0.47071414256616034,0.15402735207548343,validation
im_1567,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_224,images13,26,1,0.0,0.0,0.0,0.0,validation
im_27,images8,19,1,0.4885559188340937,0.18656704784189224,0.475103329978625,0.1570776948557254,validation
im_693,images2,12,1,0.5017317154244595,0.35393925944110904,0.5125900625482315,0.1589381282999259,testing
im_335,images2,10,1,0.5135658914728681,0.2170542635658915,0.5077519379844961,0.16860465116279066,testing
im_325,images10,23,1,0.0,0.0,0.0,0.0,validation
im_3961,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_64,images2,10,1,0.5039523474857442,0.2741778907347785,0.49974354583114416,0.15704712197637838,testing
im_110,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (47),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_964,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
téléchargement (6),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1957,images1,6,0,0.0,0.0,0.0,0.0,validation
im_256,images8,19,1,0.46899224806201556,0.4844961240310076,0.4689922480620155,0.14534883720930236,validation
im_1543,images1,5,1,0.5058676861875876,0.12014198949291408,0.5041343191883007,0.08144625016394302,validation
im_1409,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_375,images10,23,1,0.0,0.0,0.0,0.0,validation
im_456,images2,11,0,0.0,0.0,0.0,0.0,testing
im_213,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (23),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3778,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_953,images1,2,1,0.39364236201231245,0.4148575245390663,0.43193887663641717,0.308239220175844,validation
im_1090,images1,3,1,0.42343910407446045,0.6736377268355165,0.4270760641229728,0.29832913040968795,validation
im_1364,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_149,images10,23,1,0.0,0.0,0.0,0.0,validation
im_515,images2,12,1,0.5058242923216307,0.5370154879519405,0.5157939679936485,0.1689629678620359,testing
im_513,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_3541,images1,7,1,0.4932984592665876,0.25722262434250037,0.5016190706971355,0.07609335960220827,validation
im_596,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (101),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_612,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_247,images2,10,1,0.5057868030107696,0.38354728138893346,0.5087684351267218,0.16976453131378919,testing
images (88),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_124,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_623,images2,12,1,0.5174864549328608,0.5188104301271844,0.5119182793998632,0.1549581785484405,testing
im_130,images2,10,1,0.5196269003884151,0.1933426174035153,0.5028753276838839,0.1636290190405414,testing
im_1334,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_494,images2,12,1,0.5069842921974091,0.5255883803895405,0.5149906362330621,0.1645419644325221,testing
im_155,images2,10,1,0.5116279069767444,0.34689922480620167,0.5096899224806202,0.17054263565891473,testing
im_353,images1,2,1,0.3929072113261576,0.5602533325066092,0.42802674680722946,0.30506921998788855,validation
im_309,images2,10,1,0.4989255926789957,0.46100174891921475,0.513762251478098,0.1625690577448359,testing
im_2327,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_47,images10,23,1,0.0,0.0,0.0,0.0,validation
im_2462,images1,6,0,0.0,0.0,0.0,0.0,validation
im_3890,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_304,images4,15,1,0.4670692640032653,0.43910221880968026,0.48262476528849435,0.24023230505233242,validation
im_2173,images1,6,0,0.0,0.0,0.0,0.0,validation
im_211,images1,1,1,0.45155038759689914,0.6453488372093025,0.43410852713178283,0.31201550387596894,validation
im_482,images2,11,0,0.0,0.0,0.0,0.0,testing
im_2421,images1,6,0,0.0,0.0,0.0,0.0,validation
images (47),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2307,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (14),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_105,images9,22,1,0.0,0.0,0.0,0.0,validation
im_304,images2,10,1,0.49593284025681506,0.486991208439152,0.511385928375255,0.1630011704206827,testing
im_2494,images1,6,0,0.0,0.0,0.0,0.0,validation
im_93,images3,14,1,0.4840519817901445,0.422476814294179,0.48382665135430075,0.24246666254083812,validation
im_517,images2,12,1,0.5058139534883721,0.5406976744186047,0.5155038759689923,0.1686046511627907,testing
images (49),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1700,images1,5,1,0.4981712908150357,0.30348870229815944,0.4969259251773524,0.07304517908463096,validation
im_1083,images1,3,1,0.4186601094930165,0.682690398275473,0.42582168368158196,0.30126085256414703,validation
im_465,images2,11,0,0.0,0.0,0.0,0.0,testing
images (31),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_3092,images1,7,1,0.49248171492222576,0.36347302447096935,0.4928735163738808,0.06633401355623589,validation
images (61),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_2334,images1,6,0,0.0,0.0,0.0,0.0,validation
images (64),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_49,images4,15,1,0.4730402526144451,0.277064432950139,0.4749057124961093,0.23304997169852815,validation
im_198,images8,19,1,0.48984229871520885,0.27776197024581994,0.4685187354913974,0.1556362831495584,validation
im_49,images2,10,1,0.49784612531126016,0.5097336274231714,0.5065212478137358,0.16125048745631876,testing
im_262,images8,19,1,0.47269214252752445,0.48250596734119466,0.46989790091701616,0.14726642046982835,validation
im_31,images12,25,1,0.0,0.0,0.0,0.0,validation
im_406,images2,10,1,0.5060337824183249,0.521789932004081,0.5072274541561341,0.16048262068324792,testing
im_3588,images1,7,1,0.49070258245719867,0.17711710268831363,0.49770992217828747,0.07369401079609432,validation
images (4),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1376,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_299,images5,16,1,0.4853809679836297,0.5584897865812545,0.49321992460887887,0.23507462853381428,validation
im_6,images8,19,1,0.4674587427585496,0.3955435179308393,0.47037066578766246,0.14803596138835318,validation
téléchargement (9),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_48,images2,10,1,0.49775114339922816,0.523781022039688,0.5072095198512376,0.16165498740332934,testing
images (62),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_166,images1,1,1,0.4341085271317829,0.6531007751937984,0.432170542635659,0.31007751937984496,validation
im_557,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1592,images1,5,1,0.4986463122461796,0.22409070410091927,0.5017687979810698,0.07165387445464959,validation
im_2741,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_672,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_74,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_16,images9,22,1,0.0,0.0,0.0,0.0,validation
im_100,images2,10,1,0.5043137184208147,0.45189947568064487,0.5146657534782881,0.17135132241273962,testing
im_278,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_238,images2,10,1,0.5101136994248391,0.2850734911637978,0.5112436181793032,0.17321034448741895,testing
images (116),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_134,images8,19,1,0.46214936823229225,0.46470866714697384,0.47082468442645303,0.15784503799938907,validation
im_197,images2,10,1,0.5063666326506551,0.40247630415615915,0.5167491308458328,0.17235700768700804,testing
im_205,images2,10,1,0.5103545934130314,0.2955287334933894,0.5143128395851454,0.17179370277702558,testing
im_378,images2,10,1,0.4968377475826294,0.5234817860115004,0.509322050391849,0.1623785421288226,testing
im_3938,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_737,images2,12,1,0.5129134143788057,0.5307946427618045,0.5083153591379691,0.15879714437030268,testing
im_17,images10,23,1,0.0,0.0,0.0,0.0,validation
im_554,images2,12,1,0.5113583116105752,0.4581468715304737,0.5169349059629081,0.16105861138057917,testing
im_2718,images1,6,0,0.0,0.0,0.0,0.0,validation
im_739,images2,12,1,0.5117167297267684,0.5354898122305796,0.5079309883803187,0.1587920224201732,testing
im_459,images2,11,0,0.0,0.0,0.0,0.0,testing
im_393,images2,10,1,0.507025823744879,0.5256251394342508,0.5155742355766123,0.16122380937302352,testing
im_69,images10,23,1,0.0,0.0,0.0,0.0,validation
im_3088,images1,7,1,0.4921020821555414,0.3574771494452399,0.49698811830864836,0.06574857316482877,validation
im_2987,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1572,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_1307,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1213,images1,3,1,0.3874485313577211,0.620081929786901,0.4236182866590877,0.30121870170449905,validation
im_1697,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_274,images8,19,1,0.4753148675564511,0.46438601649749645,0.46737464717105265,0.1534839300398368,validation
im_403,images1,2,1,0.40591306308617836,0.606205417049303,0.4236165117380177,0.30751523809658643,validation
im_2334,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_3583,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1828,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (96),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_338,images2,10,1,0.5147445247533324,0.1998644244642321,0.5067328090903318,0.1700153300106718,testing
im_146,images2,10,1,0.5210814184880793,0.26822083198631747,0.5143900400254522,0.17144469233814355,testing
images (24),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_287,images2,10,1,0.5044716344071368,0.5153840090156755,0.5162424175346697,0.16596375790811244,testing
im_411,images2,10,1,0.5032800778173008,0.5158787210366526,0.5032511975758598,0.16097000990590504,testing
im_182,images2,10,1,0.4975447755366447,0.49567886381182974,0.5177801272685915,0.16392148832391742,testing
im_2463,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_448,images2,11,0,0.0,0.0,0.0,0.0,testing
im_3605,images1,7,1,0.4903459202551526,0.2699075792748604,0.5006122574002249,0.0754588498645186,validation
im_251,images2,10,1,0.5005650230327701,0.42915202575273187,0.5065725304029174,0.16826047797883342,testing
im_396,images8,19,1,0.4830703786463806,0.24728703609597882,0.4717218193616991,0.14865585655975141,validation
im_357,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_413,images2,10,1,0.5020580102749099,0.5120672082259086,0.5023842091556363,0.1612252584459584,testing
im_114,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_78,images13,26,1,0.0,0.0,0.0,0.0,validation
images (45),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
